				91.79%									
2025-09-12	11	2768	2855	96.95%	10.52	5.26	15.78	249.03	15.8				
2025-09-12	11	3015	2855	105.60%	11.35	5.68	17.03	273.18	16.0				
2025-09-12	12	1011	1031	98.06%	2.11	1.05	3.16	86.80	27.5				
2025-09-12	-9	1047			1.68	0.82755	2.50755	93.92	37.5				
2025-09-13	7	6096	5716	106.65%	19.25	9.62	28.87	552.62	19.1				
2025-09-13	9	5044	5009	100.70%	16.46	8.23	24.69	456.00	18.5				
2025-09-13	10	4406	4536	97.13%	15.15	7.57	22.72	397.33	17.5				
2025-09-14	8	5294	5482	96.57%	14.46	7.23	21.69	478.25	22.0				
2025-09-14	12	999	1031	96.90%	1.6	0.79872	2.39872	86.45	36.0				
2025-09-14	12	939	1031	91.08%	1.67	0.83729	2.50729	80.58	32.1				
2025-09-14	11	2622	3015	86.97%	7.48	3.74	11.22	235.95	21.0				
2025-09-14	11	2540	3015	84.25%	7.01	3.51	10.52	228.48	21.7				
2025-09-14	12	966	1031	93.70%	1.23	0.61257	1.84257	83.22	45.2				
2025-09-15	9	4839	5044	95.94%	11.58	5.79	17.37	437.65	25.2				
2025-09-15	11	2743	3015	90.98%	9.28	4.64	13.92	246.97	17.7				
2025-09-15	11	3007	3015	99.73%	10.52	5.26	15.78	273.15	17.3				
2025-09-15	11	2947	3015	97.74%	10.51	6.25	16.76	267.60	16.0				
2025-09-15	12	1000	1031	96.99%	1.19	0.59458	1.78458	85.80	48.1				
2025-09-16	8	5385	5482	98.23%	13.45	6.72	20.17	489.40	24.3				
2025-09-16	9	4472	5044	88.66%	19.66	9.83	29.49	403.37	13.7				
2025-09-16	-11	359			0.3566	0.17827	0.53487	26.87	50.2				
2025-09-17	9	4914	5044	97.42%	12.65	6.32	18.97	442.65	23.3				
2025-09-17	-11	365			0.33781	0.16888	0.50669	27.10	53.5				
2025-09-17	9	4817	5044	95.50%	14.29	7.14	21.43	434.70	20.3				
2025-09-17	11	3029	3015	100.46%	9.8	4.9	14.7	272.77	18.6				
2025-09-18	8	5033	5482	91.81%	12.06	6.03	18.09	456.53	25.2				
2025-09-18	11	2717	3029	89.70%	8.43	4.21	12.64	245.75	19.4				
2025-09-18	11	2445	3029	80.72%	4.99	2.5	7.49	220.25	29.4				
2025-09-18	11	3006	3029	99.24%	9.34	4.67	14.01	270.70	19.3				
2025-09-19	9	4589	5044	90.98%	13.11	6.55	19.66	415.70	21.1				
2025-09-19	12	1050	1031	101.84%	1.97	0.98324	2.95324	90.58	30.7				
2025-09-20	9	4623	5044	91.65%	10.27	5.13	15.4	418.33	27.2				
2025-09-20	10	4330	4536	95.46%	12.93	6.47	19.4	392.28	20.2				
2025-09-20	10	4401	4536	97.02%	13.32	6.66	19.98	396.28	19.8				
2025-09-21	9	5125	5044	101.61%	13.63	6.81	20.44	465.17	22.8				
2025-09-21	10	4265	4536	94.03%	14.86	7.43	22.29	387.02	17.4				
2025-09-21	10	4476	4536	98.68%	24.33	12.16	36.49	402.75	11.0				
2025-09-22	9	5137	5125	100.23%	13.75	6.87	20.62	466.85	22.6				
2025-09-22	10	4408	4536	97.18%	15.32	7.66	22.98	398.27	17.3				
2025-09-22	14	118	127	92.91%	0.02829	0.01414	0.04243	3.70	87.2				
2025-09-22	15	57	46	123.91%	0.01426	0.00713	0.02139	2.17	101.3				
2025-09-22	12	1049	1050	99.90%	1.23	0.61338	1.84338	90.65	49.2				
2025-09-22	11	2693	3029	88.91%	7.74	3.87	11.61	242.45	20.9				
2025-09-22	12	1097	1050	104.48%	2.03	1.01	3.04	95.00	31.3				
2025-09-23	9	4756	5137	92.58%	12.21	6.1	18.31	430.98	23.5				
2025-09-23	10	4525	4536	99.76%	18.94	9.47	28.41	407.18	14.3				
2025-09-23	10	4305	4536	94.91%	15.67	7.83	23.5	389.02	16.6				
2025-09-23	-8	1261			1.84	0.92048	2.76048	114.45	41.5				
2025-09-24	9	5125	5137	99.77%	19.12	9.56	28.68	465.32	16.2				
2025-09-24	10	4279	4536	94.33%	12.86	6.43	19.29	386.50	20.0				
2025-09-25	9	4437	5137	86.37%	11.98	5.99	17.97	401.48	22.3				
2025-09-25	10	4380	4536	96.56%	16.06	8.03	24.09	396.93	16.5				
2025-09-25	10	4268	4536	94.09%	17.17	8.58	25.75	387.12	15.0				
2025-09-26	9	4527	5137	88.13%	12.84	6.42	19.26	410.00	21.3				
2025-09-26	10	4535	4536	99.98%	18.83	9.41	28.24	410.10	14.5				
2025-09-27	-11	618			0.85417	0.42702	1.28119	51.92	40.5				
2025-09-27	9	4902	5137	95.43%	11.44	5.72	17.16	444.07	25.9				
2025-09-27	10	4470	4536	98.54%	18.64	9.32	27.96	403.88	14.4				
2025-09-28	9	5178	5137	100.80%	12.71	6.35	19.06	469.05	24.6				
2025-09-28	12	1104	1097	100.64%	1.55	0.77362	2.32362	95.48	41.1				
2025-09-28	11	3056	3029	100.89%	10.55	5.27	15.82	276.42	17.5				
2025-09-28	10	4476	4536	98.68%	13.6	6.8	20.4	405.13	19.9				
2025-09-29	10	4236	4536	93.39%	11.1	5.55	16.65	383.28	23.0				
2025-09-29	10	4294	4536	94.66%	15.04	7.52	22.56	386.05	17.1				
2025-09-29	10	4514	4536	99.51%	15.5	7.75	23.25	407.90	17.5				
2025-09-29	12	1143	1104	103.53%	1.96	0.97994	2.93994	98.43	33.5				
2025-09-29	15	64	57	112.28%	0.01149	0.00575	0.01724	1.70	98.6				
2025-09-29	15	65	64	101.56%	0.000101	0.00005	0.000151	1.23	8167.8				
2025-09-30	10	3677	4536	81.06%	13.33	6.66	19.99	331.37	16.6				
2025-09-30	10	4403	4536	97.07%	15.87	7.94	23.81	400.85	16.8				
2025-10-01	-8	1146			1.38	0.68953	2.06953	103.53	50.0				
2025-10-01	-8	1147			1.64	0.82125	2.46125	103.53	42.1				
2025-10-01	10	4087	4536	90.10%	20.94	10.47	31.41	368.92	11.7				
2025-10-01	-8	1144			1.43	0.71656	2.14656	103.22	48.1				
2025-10-02	10	4403	4536	97.07%	14.45	7.23	21.68	400.67	18.5				
2025-10-02	10	4467	4536	98.48%	15.37	7.86	23.23	405.10	17.4				
2025-10-02	10	4385	4536	96.67%	15.53	7.76	23.29	397.38	17.1				
2025-10-02	12	1031	1143	90.20%	1.86	0.92751	2.78751	88.57	31.8				
2025-10-03	10	4416	4536	97.35%	13.59	6.79	20.38	398.53	19.6				
2025-10-03	10	4565	4536	100.64%	15.11	7.55	22.66	413.82	18.3				
2025-10-03	11	3018	3056	98.76%	9.54	4.77	14.31	272.73	19.1				
2025-10-03	-8	980			1.77	0.88315	2.65315	90.82	34.2				
2025-10-04	10	4300	4565	94.19%	11.69	5.84	17.53	388.20	22.1				
2025-10-04	10	4350	4565	95.29%	15.57	7.78	23.35	392.00	16.8				
2025-10-04	12	1201	1143	105.07%	1.56	0.78154	2.34154	640.65	273.6				
2025-10-05	10	4500	4565	98.58%	15.1	7.55	22.65	407.38	18.0				
2025-10-05	10	4240	4565	92.88%	13.11	6.55	19.66	381.47	19.4				
2025-10-05	10	4510	4565	98.80%	17.05	8.52	25.57	405.05	15.8				
2025-10-05	12	1127	1201	93.84%	2.26	1.13	3.39	97.00	28.6				
2025-10-06	10	4386	4565	96.08%	12.87	6.44	19.31	395.47	20.5				
2025-10-06	10	4496	4565	98.49%	17.27	8.64	25.91	404.57	15.6				
2025-10-06	10	4359	4565	95.49%	15.41	7.7	23.11	390.82	16.9				
2025-10-07	10	4129	4565	90.45%	11.17	5.59	16.76	371.28	22.2				
2025-10-07	10	4635	4565	101.53%	16.76	8.38	25.14	416.50	16.6				
2025-10-07	11	3217	3056	105.27%	11.51	5.75	17.26	[	#VALUE!				
2025-10-07	12	1101	1201	91.67%	1.76	0.87783	2.63783	95.23	36.1				
2025-10-07	-11	714			0.93438	0.46713	1.40151	61.55	43.9				
2025-10-08	10	4314	4635	93.07%	11.75	5.88	17.63	387.33	22.0				
2025-10-08	10	4477	4635	96.59%	15.51	7.75	23.26	402.73	17.3				
2025-10-08	10	4439	4635	95.77%	16.06	8.03	24.09	397.32	16.5				
2025-10-08	13	419	371	112.94%	0.33871	0.16933	0.50804	32.45	63.9				
2025-10-09	10	4630	4635	99.89%	14.66	7.33	21.99	415.65	18.9				
2025-10-09	10	4465	4635	96.33%	15.24	7.62	22.86	401.30	17.6				
2025-10-09	10	3698	4635	79.78%	26.12	13.06	39.18	355.22	9.1				
2025-10-10	10	4430	4635	95.58%	11.9	5.95	17.85	398.07	22.3				
2025-10-10	10	4366	4635	94.20%	20.28	10.14	30.42	390.07	12.8				
2025-10-10	10	4577	4635	98.75%	17.92	8.96	26.88	410.65	15.3				
2025-10-10	-11	636			0.59866	0.29929	0.89795	53.55	59.6				
2025-10-11	10	4402	4635	94.97%	13.01	6.5	19.51	394.82	20.2				
2025-10-12	10	4623	4635	99.74%	17.86	8.83	26.69	415.22	15.6				
2025-10-13	10	4510	4635	97.30%	12.55	6.27	18.82	403.65	21.4				
2025-10-13	10	4297	4635	92.71%	15.49	7.74	23.23	383.10	16.5				
2025-10-13	10	4674	4635	100.84%	20.07	10.04	30.11	420.75	14.0				
2025-10-14	10	4660	4674	99.70%	14.79	7.4	22.19	415.83	18.7				
2025-10-14	10	4419	4674	94.54%	19.56	9.78	29.34	394.18	13.4				
2025-10-14	12	1203	1201	100.17%	1.49	0.74493	2.23493	104.05	46.6				
2025-10-14	12	1267	1203	105.32%	3.43	1.71	5.14	108.92	21.2				
2025-10-14	15	86	65	132.31%	0.02485	0.01242	0.03727	3.55	95.3				
2025-10-14	-8	1260			1.68	0.83959	2.51959	114.25	45.3				
2025-10-14	12	1270	1267	100.24%	2.67	1.33	4	109.92	27.5				
2025-10-15	10	4484	4674	95.93%	15.21	7.6	22.81	400.73	17.6				
2025-10-15	10	4697	4674	100.49%	17.19	8.6	25.79	419.00	16.2				
2025-10-15	10	4465	4697	95.06%	16.43	8.21	24.64	397.68	16.1				
2025-10-16	10	4185	4697	89.10%	13.58	6.79	20.37	373.27	18.3				
2025-10-16	10	4524	4697	96.32%	16.82	8.41	25.23	404.70	16.0				
2025-10-16	10	4597	4697	97.87%	20.27	10.13	30.4	409.48	13.5				
2025-10-17	10	4195	4697	89.31%	11.9	5.95	17.85	372.60	20.9				
2025-10-17	10	4106	4697	87.42%	17.47	8.73	26.2	364.40	13.9				
2025-10-17	10	4094	4697	87.16%	26.27	13.13	39.4	364.87	9.3				
2025-10-17	-11	703			0.73877	0.36933	1.1081	59.95	54.1				
2025-10-17	12	1386	1270	109.13%	2.49	1.25	3.74	60.25	16.1				
2025-10-18	10	4476	4697	95.29%	16.55	8.27	24.82	399.02	16.1				
2025-10-18	-11	699			0.92142	0.46065	1.38207	59.62	43.1				
2025-10-18	10	4378	4697	93.21%	15.63	7.81	23.44	389.35	16.6				
2025-10-18	10	4079	4697	86.84%	13.74	6.87	20.61	365.12	17.7				
2025-10-19	10	4638	4697	98.74%	16.52	8.26	24.78	422.98	17.1				
2025-10-19	10	4210	4697	89.63%	15.69	7.84	23.53	375.25	15.9				
2025-10-19	10	4473	4697	95.23%	19.04	9.52	28.56	398.25	13.9				
2025-10-20	10	4589	4697	97.70%	14.96	7.48	22.44	407.75	18.2				
2025-10-20	10	4577	4697	97.45%	19.84	9.92	29.76	407.33	13.7				
2025-10-20	10	4794	4697	102.07%	24.42	12.21	36.63	425.53	11.6				
2025-10-21	10	4473	4794	93.30%	15.67	7.83	23.5	398.82	17.0				
2025-10-21	10	4784	4794	99.79%	21.57	10.79	32.36	424.55	13.1				
2025-10-21	10	4158	4794	86.73%	17.16	8.58	25.74	369.27	14.3				
2025-10-21	-8	1189			2.55	1.28	3.83	107.80	28.1				
2025-10-22	10	4342	4794	90.57%	17.13	8.56	25.69	386.63	15.0				
2025-10-22	10	4629	4794	96.56%	18.28	9.14	27.42	412.47	15.0				
2025-10-22	10	4180	4794	87.19%	16.67	8.34	25.01	370.13	14.8				
2025-10-23	10	4432	4794	92.45%	19.33	9.66	28.99	395.43	13.6				
2025-10-23	10	4789	4794	99.90%	28.55	14.27	42.82	425.33	9.9				
2025-10-23	10	4206	4794	87.73%	21.24	10.62	31.86	371.87	11.7				
2025-10-24	10	4600	4794	95.95%	17.68	8.84	26.52	411.20	15.5				
2025-10-26	10	4610	4794	96.16%	35.04	17.52	52.56	408.53	7.8				
2025-10-27	10	4634	4794	96.66%	18.09	9.04	27.13	411.20	15.2				
2025-10-27	10	4473	4794	93.30%	21.94	10.97	32.91	396.98	12.1				
2025-10-27	10	4380	4794	91.36%	22.49	11.25	33.74	388.08	11.5				
2025-10-28	10	4183	4794	87.25%	18.54	9.27	27.81	371.53	13.4				
2025-10-31	10	4605	4794	96.06%	22.92	11.46	34.38	410.57	11.9				
2025-10-31	10	4710	4794	98.25%	20.78	10.39	31.17	417.08	13.4				
2025-10-31	-8	1238			2.4	1.2	3.6	112.42	31.2				
2025-11-01	-8	1227	4794	25.59%	2.45	1.22	3.67	111.27	30.3				
2025-11-01	10	4815	4794	100.44%	30.04	15.02	45.06	427.50	9.5				
2025-11-02	10	4666	4815	96.91%	19.98	9.99	29.97	413.88	13.8				
2025-11-02	10	4433	4815	92.07%	13.79	6.9	20.69	393.58	19.0				
2025-11-02	12	1222	1386	88.17%	2.18	1.09	3.27	105.00	32.1				
2025-11-02	15	79	86	91.86%	0.14183	0.0709	0.21273	9.28	43.6				
2025-11-02	12	1381	1386	99.64%	3.98	1.99	5.97	129.23	21.6				
2025-11-03	9	5035	5178	97.24%	24.81	12.4	37.21	457.33	12.3				
2025-11-03	11	3395	3217	105.53%	13.35	6.67	20.02	 					
2025-11-03	10	4551	4815	94.52%	20.14	10.07	30.21	410.32	13.6				
2025-11-04	10	4706	4815	97.74%	17.72	8.86	26.58	427.80	16.1				
2025-11-04	10	4372	4815	90.80%	28.25	14.12	42.37	397.35	9.4				
2025-11-04	11	3086	3395	90.90%	15.74	7.87	23.61	282.23	12.0				
2025-11-04	13	607	419	144.87%	0.93906	0.46946	1.40852	640.65	454.8				
2025-11-04	-8	1278			3.68	1.84	5.52	124.82	22.6				
2025-11-05	10	4792	4815	99.52%	18.23	9.11	27.34	436.98	16.0				
2025-11-05	10	4498	4815	93.42%	21.32	10.66	31.98	407.88	12.8				
2025-11-05	10	4733	4815	98.30%	21.86	10.93	32.79	429.45	13.1				
2025-11-06	10	4713	4815	97.88%	17.62	8.81	26.43	427.05	16.2				
2025-11-06	10	4818	4815	100.06%	16.78	8.39	25.17	439.20	17.4				
2025-11-10	10	4706	4820	97.63%	18.75	9.37	28.12	427.97	15.2				
2025-11-10	10	4367	4820	90.60%	30.92	15.46	46.38	395.00	8.5				
2025-11-10	10	4897	4820	101.60%	24.79	12.39	37.18	445.55	12.0				
2025-11-11	10	4874	4897	99.53%	18.26	9.13	27.39	443.93	16.2				
2025-11-11	10	4252	4897	86.83%	19.33	9.66	28.99	389.07	13.4				
2025-11-11	10	4566	4897	93.24%	23.54	11.77	35.31	411.52	11.7				
2025-11-12	-8	1256			1.41	0.70266	2.11266	122.30	57.9				
2025-11-12	-8	1127			1.29	0.64388	1.93388	109.92	56.8				
2025-11-12	10	4515	4897	92.20%	17.19	8.59	25.78	409.97	15.9				
2025-11-12	10	4209	4897	85.95%	19.64	9.82	29.46	384.80	13.1				
2025-11-13	10	4971	4897	101.51%	20.02	10.01	30.03	451.88	15.0				
2025-11-13	10	4715	4971	94.85%	49.02	24.51	73.53	429.93	5.8				
2025-11-13	10	4466	4971	89.84%	21.93	10.96	32.89	406.90	12.4				
2025-11-14	10	5009	4971	100.76%	22.8	11.4	34.2	453.93	13.3				
2025-11-14	10	4867	5009	97.17%	22.22	11.11	33.33	440.67	13.2				
2025-11-14	10	4616	5009	92.15%	37.28	18.64	55.92	419.90	7.5				
2025-11-15	10	5023	5009	100.28%	24.82	12.41	37.23	457.47	12.3				
2025-11-15	-11	745			1.14	0.56861	1.70861	72.30	42.3				
2025-11-15	10	4746	5023	94.49%	20.72	10.36	31.08	432.50	13.9				
2025-11-16	10	4807	5023	95.70%	19.47	9.73	29.2	437.27	15.0				
2025-11-16	10	4941	5023	98.37%	38.25	19.12	57.37	447.35	7.8				
2025-11-16	10	4754	5023	94.64%	25.16	12.58	37.74	432.03	11.4				
2025-11-17	10	5055	5023	100.64%	18.84	9.42	28.26	458.28	16.2				
2025-11-17	11	3798	3395	111.87%	17.57	8.79	26.36	346.57	13.1				
2025-11-17	11	3794	3798	99.89%	18.32	9.16	27.48	347.13	12.6				
2025-11-18	11	3887	3798	102.34%	14.69	7.34	22.03	355.20	16.1				
2025-11-18	11	3444	3887	88.60%	13.37	6.69	20.06	317.30	15.8				
2025-11-18	11	4133	3887	106.33%	21.96	10.98	32.94	376.48	11.4				
2025-11-19	9	5530	5178	106.80%	28.27	14.13	42.4	503.23	11.9				
2025-11-19	-8	1407			3.91	1.95	5.86	138.07	23.6				
2025-11-19	11	3641	4133	88.10%	23.88	11.94	35.82	334.10	9.3				
2025-11-19	11	3924	4133	94.94%	20.74	10.37	31.11	357.37	11.5				
2025-11-20	9	5527	5530	99.95%	28.49	14.24	42.73	501.68	11.7				
2025-11-20	12	1525	1386	110.03%	3.08	1.54	4.62	142.10	30.8				
2025-11-20	13	641	607	105.60%	1.26	0.62988	1.88988	61.85	32.7				
2025-11-20	11	4063	4133	98.31%	22.23	11.11	33.34	369.98	11.1				
2025-11-20	13	732	641	114.20%	1.92	0.95948	2.87948	70.22	24.4				
2025-11-20	12	1699	1525	111.41%	4.07	2.03	6.1	157.30	25.8				
2025-11-21	9	5538	5530	100.14%	29.65	14.82	44.47	883.43	19.9				
2025-11-21	11	4099	4133	99.18%	19.92	9.96	29.88	373.80	12.5				
2025-11-21	11	3815	4133	92.31%	15.63	7.82	23.45	348.02	14.8				
2025-11-22	9	5515	5538	99.58%	30.22	15.11	45.33	501.30	11.1				
2025-11-22	-11	682			1.07	0.53666	1.60666	67.05	41.7				
2025-11-22	11	4018	4133	97.22%	17.49	8.75	26.24	365.17	13.9				
2025-11-22	12	1527	1699	89.88%	4.79	2.4	7.19	142.27	19.8				
2025-11-23	9	5566	5538	100.51%	34.25	17.12	51.37	640.65	12.5				
2025-11-23	11	3916	4133	94.75%	19.9	9.95	29.85	357.75	12.0				
2025-11-24	8	6136	5482	111.93%	37.38	18.69	56.07	555.45	9.9				
2025-11-24	11	3896	4133	94.27%	16.12	8.06	24.18	357.28	14.8				
2025-11-24	11	3979	4133	96.27%	24.72	12.36	37.08	364.87	9.8				
2025-11-25	8	6089	6136	99.23%	36.93	18.46	55.39	551.98	10.0				
2025-11-25	11	3924	4133	94.94%	21.11	10.56	31.67	356.98	11.3				
2025-11-25	11	3608	4133	87.30%	17.25	8.63	25.88	332.22	12.8				
2025-11-25	-8	1427			3.03	1.52	4.55	140.33	30.8				
2025-11-26	10	4844	5055	95.83%	23.29	11.64	34.93	439.37	12.6				
2025-11-26	-8	1406			3.83	1.92	5.75	137.98	24.0				
2025-11-26	12	1723	1699	101.41%	5.31	2.65	7.96	159.82	20.1				
2025-11-26	11	4054	4133	98.09%	19.22	9.61	28.83	368.47	12.8				
2025-11-27	10	5028	5055	99.47%	22.27	11.13	33.4	457.38	13.7				
2025-11-27	11	3975	4133	96.18%	20.26	10.13	30.39	361.45	11.9				
2025-11-27	11	3638	4133	88.02%	19.26	9.63	28.89	331.53	11.5				
2025-11-27	12	1473	1723	85.49%	2.98	1.49	4.47	136.60	30.6				
2025-11-28	10	5079	5055	100.47%	22.07	11.03	33.1	462.18	14.0				
2025-11-28	11	4217	4133	102.03%	23.04	11.52	34.56	385.28	11.1				
2025-11-29	11	4076	4217	96.66%	18.27	9.13	27.4	371.42	13.6				
2025-11-29	11	4143	4217	98.25%	20.27	10.13	30.4	378.28	12.4				
2025-11-30	10	4772	5079	93.96%	27.27	13.63	40.9	434.63	10.6				
2025-11-30	11	3970	4217	94.14%	22.67	11.33	34	361.58	10.6				
2025-11-30	11	3998	4217	94.81%	18.16	9.08	27.24	365.78	13.4				
2025-11-30	12	1675	1723	97.21%	5.82	2.91	8.73	155.85	17.9				
2025-12-01	10	4939	5079	97.24%	29.99	14.99	44.98	448.10	10.0				
2025-12-01	11	3979	4217	94.36%	22.55	11.27	33.82	361.15	10.7				
2025-12-01	11	4023	4217	95.40%	21.84	10.92	32.76	366.73	11.2				
2025-12-02	10	5035	5079	99.13%	25.4	12.7	38.1	457.88	12.0				
2025-12-02	11	4178	4217	99.08%	21.14	10.57	31.71	382.25	12.1				
2025-12-02	11	4075	4217	96.63%	20.61	10.3	30.91	371.23	12.0				
2025-12-02	-8	1427			3.4	1.7	5.1	139.07	27.3				
2025-12-03	10	5095	5079	100.32%	21.29	10.64	31.93	464.03	14.5				
2025-12-03	11	4036	4217	95.71%	23.08	11.54	34.62	368.67	10.6				
2025-12-03	11	4098	4217	97.18%	19.24	9.62	28.86	373.85	13.0				
2025-12-04	10	5006	5095	98.25%	20.91	10.45	31.36	454.78	14.5				
2025-12-04	11	3652	4217	86.60%	25.19	12.59	37.78	333.58	8.8				
2025-12-04	11	4175	4217	99.00%	25.23	12.61	37.84	379.25	10.0				
2025-12-05	10	4974	5095	97.63%	N/A	N/A	37.13	455.23	12.3				
2025-12-05	10	5005	5095	98.23%	30.32	15.16	45.48	454.93	10.0				
2025-12-05	11	3978	4217	94.33%	21.77	10.88	32.65	362.37	11.1				
2025-12-05	-8	846			1.1	0.54873	1.64873	82.50	50.0				
2025-12-06	10	4996	5095	98.06%	28.16	14.08	42.24	454.87	10.8				
2025-12-06	-8	1534			2.53	1.27	3.8	149.22	39.3				
2025-12-06	10	5076	5095	99.63%	31.61	15.8	47.41	459.75	9.7				
2025-12-06	13	643	732	87.84%	1.13	0.56598	1.69598	62.23	36.7				
2025-12-06	13	664	732	90.71%	0.89531	0.44759	1.3429	63.87	47.6				
2025-12-07	10	5178	5095	101.63%	41.03	20.51	61.54	469.77	7.6				
2025-12-07	10	5097	5178	98.44%	38.06	19.03	57.09	463.00	8.1				
2025-12-08	10	5077	5178	98.05%	24.3	12.15	36.45	463.12	12.7				
2025-12-08	10	5225	5178	100.91%	49.01	24.5	73.51	473.47	6.4				
2025-12-08	12	1964	1739	112.94%	7.05	3.53	10.58	181.80	17.2				
2025-12-08	13	719	732	98.22%	1.49	0.74552	2.23552	68.70	30.7				
2025-12-08	13	657	732	89.75%	0.96628	0.48307	1.44935	63.00	43.5				
2025-12-09	10	5054	5225	96.73%	28.05	14.02	42.07	459.33	10.9				
2025-12-10	10	5056	5225	96.77%	31.92	15.96	47.88	640.65	13.4				
2025-12-10	-8	1474			3.3	1.65	4.95	143.67	29.0				
2025-12-10	-8	1513			2.55	1.28	3.83	147.70	38.6				
2025-12-10	10	5099	5225	97.59%	38.17	19.08	57.25	460.83	8.0				
2025-12-11	10	5014	5225	95.96%	22.76	11.38	34.14	455.68	13.3				
2025-12-11	10	5095	5225	97.51%	35.63	17.81	53.44	462.65	8.7				
2025-12-13	10	5135	5225	98.28%	51.11	25.55	76.66	463.05	6.0				
2025-12-13	13	640	732	87.43%	1.14	0.57	1.71	62.07	36.3				
2025-12-14	10	4953	5225	94.79%	33.15	16.57	49.72	449.28	9.0				
2025-12-14	11	3819	4217	90.56%	20.66	10.33	30.99	348.52	11.2				
2025-12-14	11	4073	4217	96.59%	21.18	10.59	31.77	370.80	11.7				
2025-12-15	10	5185	5225	99.23%	46.32	23.16	69.48	470.10	6.8				
2025-12-15	11	3689	4217	87.48%	19.48	9.74	29.22	337.45	11.5				
2025-12-16	9	4250	5566	76.36%	10.62	5.31	15.93	502.68	31.6				
2025-12-16	11	4120	4217	97.70%	19.23	9.61	28.84	376.32	13.0				
2025-12-17	9	5729	5566	102.93%	40.32	20.16	60.48	518.10	8.6				
2025-12-21	10	5288	5225	101.21%	48.68	24.34	73.02	476.78	6.5				
2025-12-22	10	5255	5288	99.38%	45.09	22.54	67.63	475.35	7.0				
2025-12-22	11	4021	4412	91.14%	23.28	11.64	34.92	364.97	10.5				
2025-12-22	11	3994	4412	90.53%	44.7	22.35	67.05	363.20	5.4				
2025-12-22	12	1711	1964	87.12%	4.69	2.34	7.03	157.72	22.4				
2025-12-23	10	5239	5288	99.07%	44.57	22.28	66.85	473.93	7.1				
2025-12-23	10	5210	5288	98.52%	40.37	20.18	60.55	472.10	7.8				
2025-12-24	10	5440	5288	102.87%	57.83	28.91	86.74	490.58	5.7				
2025-12-24	-8	1429			2.48	1.24	3.72	139.75	37.6				
2025-12-24	-8	1352			2.1	1.05	3.15	132.27	42.0				
2025-12-24	13	77	732	10.52%	0.03082	0.01541	0.04623	11.12	240.5				
2025-12-24	11	3988	4412	90.39%	23.76	11.88	35.64	360.62	10.1				
